id,type,title,description,lat,lng,city,state,day,order,imageUrl,upgraded,status,isMutable,isNianticControlled,statement,supportingImageUrl,canAppeal,appealResolved,isClosed,appealNotes,userAppealNotes,canHold,canReleaseHold,poiData_id,poiData_imageUrl,poiData_title,poiData_description,poiData_lat,poiData_lng,poiData_city,poiData_state,poiData_lastUpdateDate,poiData_reason
"VgVUUgFWAlRVUgAHBFkAVVoKAAJXXlZXA1VWVAQAB1NLBwcH","NOMINATION","Wallum Lake Crossroads Sign","This sign, located along the Midstate Trail, points in the direction of other trails in the Douglas State Forest. The sign points towards the Wallum Lake picnic area, directions of the Midstate Trail, and the Southern New England Trunkline Trail (SNETT).","42.019531","-71.788681","Douglas","MA","2024-08-11","2575","https://lh3.googleusercontent.com/j8TYLS_vJHumWiMaJBCBV5LmhcJhIdbfgN9aRcd36aopupgah-6EcqB49jUXv6LYcY27Uq2R8dEIecKBpCHdjt7KLo8b8gaPHWAA3Ieh","","ACCEPTED","","","This is a directional navigation sign along a trail in a public park. This serves to help give direction for hikers as one of the only markers along the trail.","https://lh3.googleusercontent.com/QWtV7RnSyc5VtvlFTnyQzPqlm8RC9oV2zr3fRKPUIsOx9Dq0eY5bO0DEgc4BwiYWSB12u1rC_xb_xj_tR8FII3LQ1uaKJMvzXxeUVhM","","","","","","","","","","","","","","","","",""
"VVcHBwFZAFVRUlNSBF0GAwFVBgIGDQZXVAICAA1WVFBLBwcF","PHOTO","","","42.01986","-71.793129","Douglas","MA","2024-08-11","2576","https://lh3.googleusercontent.com/63-ysOZ5LGNFtLhW3dwogn3B15uHb1vhBCB5ZH-jNJPXnBWnHbatayUpC3Q5oAU04noU3smZ36Ox7dNqt7L3sTRcI5PhZOVhu_r8a_kR","","ACCEPTED","","","","","","","","","","","","UgIDB1dQBwdRUVNdBAFTCFkGVgBWCANZUwMBVgcEVgNLBwE=","https://lh3.googleusercontent.com/63-ysOZ5LGNFtLhW3dwogn3B15uHb1vhBCB5ZH-jNJPXnBWnHbatayUpC3Q5oAU04noU3smZ36Ox7dNqt7L3sTRcI5PhZOVhu_r8a_kR","Douglas State Forest Trunkline Trail","","42.01986","-71.793129","Douglas","LIVE","Aug 11, 2024",""
"BAcEV1cED1UKBAAFBABVBgBXUgUKAQwDUlIBAANWU1ZLBwcF","PHOTO","","","42.059844","-71.733981","Douglas","MA","2024-08-11","2577","https://lh3.googleusercontent.com/-rcW9UC4rFzlzPBR7ISz7F-a3x5UEZDYUy_BxUtZa_LidRtQCeHgEW-sKjB3rywDrZQzi-WNFkBqpbTPpxA4Hv5TD2By_nvTApKNWLs","","ACCEPTED","","","","","","","","","","","","V1IOUwRRUgAKBFFTBABXUgBSDlFUClUABwUABgNWUwFLBwE=","https://lh3.googleusercontent.com/PWHzUSI9Cw3_SZAe0LVB9_u2dOY91_PTTXQ7hiuHc0eX5LUmDvZNVz3k_0t1XvLJ-n6roBdyn56KLAYxydJIYN05apUo","Ice Cream Person Statue","Vintage, androgynous ice cream cone, with a top hat.","42.059844","-71.733981","Douglas","LIVE","Aug 13, 2024",""
"UQNVUFMEU1NSXVEFBABVVgFWA1ABXVcEAAUCUQNWUV1LBwcH","NOMINATION","Ziebart Truck Mural","This mural decorates the front of the Ziebart automotive detailing business. The mural depicts a big red Ford truck crashing through the window.","42.274557","-71.753854","Shrewsbury","MA","2024-08-13","2578","https://lh3.googleusercontent.com/jhOxvz6JMOpXT2k8NFMP1GIPuxElBvIkBaM0r92E80bnSS1YiHBQsvOJoCTxXUwUKbTdLLTb7jr5KbAqXtYdU_uR11vVvoHyCjo021slng","","ACCEPTED","","","This is a mural on the storefront of a local business. The mural is permanent, having been present on the front of the building since 2015. The mural helps to beautify the area and is safely accessible to prdestrians via sidewalk.","https://lh3.googleusercontent.com/taDC6oBt06XxZvPZrBVtft--hFaWG6HN_teF1gRTnw4GSgMVO7Q8qYHDzfij2l4LfQNIUxOAocTcM4UThDSOsd-EubnUUflcUWnyC2vfzA","","","","","","","","","","","","","","","","",""
"VFADUwNSAgQLUgwFBApUBVoDU1RRCARYUgMCW1VRA1VLBwcH","NOMINATION","Rosalind and David MacLean Memorial Bench","This bench is dedicated to Rosalind Vaz MacLean and David Button MacLean, dedicated in 2017. It is located along the Ocean View Loop Trail on the southern point of the Sachuest Point National Wildlife Refuge. It is located next to Shoreline Access Point #3, and provides a beautiful view.","41.473215","-71.247498","Middletown","RI","2024-08-17","2579","https://lh3.googleusercontent.com/Lp9_P8Gh_LvvE6b-DNHzYqC0oXGq5X8LBvEXy--S-cuntnWsfWKJGiivLYxzQkdkyq-eIrDiJYfiB76D4jyZb22xq3JhNGzqlM9Rg_M","","REJECTED","","","This is a memorial bench that is permanently installed along a trail in a public nature reserve.The bench provides a great view on to the Atlantic Ocean.","https://lh3.googleusercontent.com/BGrw5Wfa_uuN20EzPZzy0PgN2DULPbo4gk5bCIpMSKfKZyXZt85IdR5INEfPJnNqnXSsYgPA5tdXyBik7fQ2OAQCIs3YokZWH_oCCdsF6w","true","","","","","","","","","","","","","","","",""
"UAMBUgcHBAMHV1YBBAgFAwAGDlUHDVVWAQYFBFUAVlRLBwcF","PHOTO","","","41.515579","-71.37415","Jamestown","RI","2024-08-17","2580","https://lh3.googleusercontent.com/4ksZlLntUJ-4CUrHyrih9muQvClxERyouy-YOIV4KHG-nwmI3Xmru9wPAIPuArZzenxvlgpvVv1rItFmdM0PTijWDjAGcRY8wk93BXXq","","ACCEPTED","","","","","","","","","","","","AAFWVwAFVwEBVgMABAkOVQEGU1ZQDQJVVQ8BVlAGVVVLBwE=","https://lh3.googleusercontent.com/0VLaYQo98Xk4bMxdxY6mO2UuZ1rJeydrmD2Z3MrsabX-iSQ60Unb4YsLcHDuaclD3yPt2odt4S2SRER7msn_qDZfKcFS","Jamestown Windmill 1787","","41.515579","-71.37415","Jamestown","LIVE","Aug 17, 2024",""
"Ug9UV1QCAVYGUgUCBAFXBAFQBV9TDVVVDlECUQwDUVVLBwcH","NOMINATION","Jamestown Millstone","At the Jamestown Windmill District is a granite millstone that was once used in the windmill. The millstone now stands embedded in the ground near the windmill for visitors to look at.","41.515482","-71.374329","Jamestown","RI","2024-08-17","2581","https://lh3.googleusercontent.com/cbJ_8Pm4-CNGoC1_dM2N8dYWkrPI-E8DazP7ObHMYrvZfIisq5HQULQ3bSSrxeeegCgZO7bVJEL-3f9aayY2vRooHmn9PUBT5N2dyT-9Eg","","ACCEPTED","","","This is a millstone on permanent display in a historic district. The millstone is accessible to the public to view and touch.","https://lh3.googleusercontent.com/unUudEe62agklnY7rbOPZGPu57kCTNkY4o3S0H5bAVqjjb3wc8BiV7W2QCj8P4zej1d-YSD6AC6BXpbQO3YVnVW-dDSZKoWpkg7ot1yf-w","","","","","","","","","","","","","","","","",""
"XA4BAAIABwABUwdTBAsBBVlQUlFWCw0ABgJTUgECVlBLBwcH","NOMINATION","Leaching Stone","This sign marks a hand-carved stone known as a leaching stone, which was used in the Windmill District. This stone was used in the 1800s as a base to help control the flow of lye, as it was formed in a barrel above it. The sign depicts a diagram of how the leaching stone would work. The stone gets its name from how lye leaches out of the barrel and across the stone. Larger similar apparatuses would be used for processes like cider making.","41.515294","-71.374329","Jamestown","RI","2024-08-17","2582","https://lh3.googleusercontent.com/Nwbo1Em7_vfJlwwbJzdDZf19IGFmtSpNXwXeh6cYZ8VZi-8Rhzm27GFnH_T9bDWNwc1_DP8YzJ5GK1G0beLlG19c8HU8Xf7HkTAXVW0","","ACCEPTED","","","This is an informative sign that marks a historic object that is on permanent display in a historic farming district. The display is accessible to the public.","https://lh3.googleusercontent.com/32a3tPUD1LZZWIppm5uXHb4OweGOdsVHHb6Idb7__D-evaRiBJLTtr0Diz0En92F2bfYyvxsF0MYoa0RdPVebsPMO8x08BGvJ-xEfXcx","","","","","","","","","","","","","","","","",""
"U1BTUFJZBABXBFRSBFwBBVoFBlQLDwFYAgNWWwRRV1VLBwcH","NOMINATION","Chepiwanoxet Point Tree Guide Sign","This sign, located near the entrance of the trails at Chepiwanoxet Point, notes that there are 18 unique tree information signs across the many trees in the park. The sign also describes the area's local history. From Colonial Times through the late 1800s, the area was divided into ""thatch lots"" where farmers collected salt marsh as livestock feed. The area was used by Gallaudet Aircraft in the 1900s for manufacturing. Hurricanes through the 1960s cleared the area, and it is now used for recreation.","41.673403","-71.443255","East Greenwich","RI","2024-08-17","2583","https://lh3.googleusercontent.com/YTTzQES1gsJIG_9hKnZ_SWjFpz5ACzW5lOo8q0Yh4qkkCH4mMxoBIhiOIimFzLahTGy3YM2XLxrKnFT4lkCsE8-ATq8gIi8cMPFMXCrhyQ","","ACCEPTED","","","This is an informative nature sign that describes over 300 years of history of what is now a park.","https://lh3.googleusercontent.com/fv-UOZnC-jDn5_EzwlmReXmTyIzXr7c0lFbwiolmvDweQ0e5Ndo-7O7PjsyW0tLZ9XFVynZWRbP91bnmXNCgGaO5bZhqLAwCqn970B8","","","","","","","","","","","","","","","","",""
"AABUBQNZVwEDUwVcBFpSCVpRVV5XCFJWBlYEB1FSUgdLBwcH","NOMINATION","Redcedar - Juniperus virginiana","One of 18 tree plaques along the trails at Chepiwanoxet Point. This plaque describes Redcedars. The sign reads: ""Has minute, scale-like or spreading leaves and small berry-like, dark blue fruit. Its fragrant wood is used for pencils, chests, wooden pails and fence posts. Grown in old fields dry shallow soils, and cliffs can can tolerate terrible sites as long as they are sunny and not wet.""","41.673582","-71.443879","East Greenwich","RI","2024-08-17","2584","https://lh3.googleusercontent.com/iSthb2Z1ObXcYQfuo35OQThHdFZN8G0Gsj02msMOSwox_OE4V_XPTLHvZuX63zoe1ppdOs1lAdLPB0CIs13mvfWyqu4vHkuTO6eAvlJo1w","","ACCEPTED","","","This is a permanently installed tree information plaque along a trail in a local park.","https://lh3.googleusercontent.com/AxJHw-7G4kyW7R1pF8hTgwZf9XMX9_GX4u44M_I08Mp7_QaUN-XTRiBXm2pdTZsgZo0miu1TTps-FTYPwxOxt1ZO5XpCAernt3YCvmEtxg","","true","true","","To whom it may concern, I urge you to overturn this ridiculous rejection. The waypoint that I submitted is for an informative tree plaque that is location along a trail in a public park. There really isn't much else to it, this plaque describes the native tree that is mentioned by the plaque. The plaque promotes exploration along the trail in the park.","","","","","","","","","","","",""
"BgEDA1ADAQMBBwRXBA8AVVkDUwBWCA1YAVIMW1UIBgdLBwcH","NOMINATION","Rocky Brook Bridge","This wooden bridge provides safe pedestrian access along Rocky Brook, and helps connect the parking lot on main street to the Douglas State Forest. It provides the only dry crossing across the brook for over a mile in any direction.","42.020353","-71.793617","Douglas","MA","2024-08-18","2585","https://lh3.googleusercontent.com/h6ucfjOK2cgpS44ROQgPpY-kVI4XMQQXzEDbwCEYPucn4pnI0w56gNMVeYH8E2it1G49mX6jICz43-7AXUy4bKCxaEGnyNG6Ze5MfSWE","","REJECTED","","","This is a footbridge that helps promoted pedestrian access on a hiking trail in a state park. Map data shows that the trail and brook cross at the exact point that I left the location for this waypoint, indicating that there should be a bridge in order to safely cross this brook.","https://lh3.googleusercontent.com/C9zKtAupQYTUcsPPPUv1aTai3svzUFY9ro2MR6-gGA3VVj8ETou3cdvGpW6ovFSg1RF8VoOjc5PV47N-JDZOAC8W9dPvUdzpeO_K3IWI","true","","","","","","","","","","","","","","","",""
"XQ8GVFVYBAUCAw1dBAgBVFpVUgAGDQdXAlZTU1AIVlFLBwcC","EDIT_DESCRIPTION","","Big fish statue on the water on the Shrewsbury fairy gardens trail","42.258052","-71.697048","Shrewsbury","MA","2024-08-23","2586","","","ACCEPTED","","","","","","","","","","","","VVIDD1cABwMEAw1UBA4PAQEGBAJXCgdUVg8FVAAAAVNLBwE=","https://lh3.googleusercontent.com/Qq5K9RR8DYXd4Q0EHfu5Uq2r6dVV3WAfrRXpU4SLxlLs51e7_gL53kKvDcKuF43QV0fDSRdEHMnU80QeiWOeDkWsE74H","Big Fish","Big fish statue on the water on the Shrewsbury fairy gardens trail","42.258052","-71.697048","Shrewsbury","LIVE","Aug 26, 2024",""
"Uw5RUlRXVwFXUgxcBAoOUVoLVAcLWQADUQQMWgVTB1VLBwcH","NOMINATION","Goodnight Electric Box","Goodnight electric box. Goodnight little girl, reading a book. Goodnight giant mouse, sleeping in the nook. Goodnight fireplace, roaring hot and toasty. Good night cup of tea, still warm and creamy. Goodnight Secret Garden, blooming with magic.","42.256864","-71.697244","Shrewsbury","MA","2024-08-24","2587","https://lh3.googleusercontent.com/zJRvvlbVv-0vlTlVvXkzUUH0kYRB0GT8Ck2dWdAl7H5xeGr88ZImOjYJWttVC0MQxgL6Z7R29qEcJb-iohj1oJvkgM7wRyJUd4THWTK_","","ACCEPTED","","","This is a painted electric box that depicts a cozy scene that resembles the children's book, Goodnight Moon (which I wrote a description that reads like the story). The electric box is located at the southern trailhead of a hidden gem called the Secret Garden. The Secret Garden is a small wooded trail that is full of all kinds of fantasy sculptures, and this waypoint fits the theme of the garden.","https://lh3.googleusercontent.com/mdPw1bmXTdc_s2DVXqWU1KdL7_WI1CTC5fpDLfVAD4pUxzCQeogAULCO2uL_RJLPyzDK3VTltz0iCmwiUgdtIJAimeYvBWr8RrnXiHiqjQ","","","","","","","","","","","","","","","","",""
"BgAFUFQEVwkLUQECBABVBFlXDgdQWlFTAlFUA1UGBlxLBwcH","NOMINATION","Secret Garden Fairy Bridge","Cross the fairy bridge in the Secret Garden, and enter a magical world of interesting sculptures! This wooden bridge crosses a creek that branches off the Stoney Hill Pond, leading you in and out of the garden. The bridge has a wooden base and decorative metal railing. The metal railing contains patterns of leaf-less trees.","42.25737","-71.697069","Shrewsbury","MA","2024-08-24","2588","https://lh3.googleusercontent.com/9Eb-7DB4KAJL07_ADkEw-ytZI6N4aaYXmeYxcou8HxpPbdyLRNhfr0BY7-NaCsKo1mB3cFhVvRhY0F3OV-f8K4I1o2OqhrmXNGzGWebF","","ACCEPTED","","","This waypoint is a footbridge that enables travel across trails in a small community garden/park. It has a unique design to it.","https://lh3.googleusercontent.com/jNXpV9q8Rof6GgU3e1XiBLQ3NCO79Vl1l8um7FGnSJKfjckDn1ZIws9u5MzNIWnRHLp3oCn4GuXQ1Uy76H_4w4viUja34iKv4spARCJH","","","","","","","","","","","","","","","","",""
"A1cGBwECUgBRBA1QBAhTUQAKAAcDWQJWUwMFVw1UAVBLBwcH","NOMINATION","Ferrous Rex","Prowling the east side of the Secret Garden is the Ferrous Rex. Just a skeleton of his former self, you can see that he is made of welded metal pieces.","42.257835","-71.696521","Shrewsbury","MA","2024-08-24","2589","https://lh3.googleusercontent.com/CedL1o7J0HKZnyk7X2uiDx1vrTH6G3Hh_y4QUeOE9skb2UGwwuB0uG34eYyvtKMLzhlmuoUacR1OCjHn3_AD3-Cb_yxWace9pQVs_90S","","ACCEPTED","","","This is a unique sculpture that is located inside a public-access sculpture garden.","https://lh3.googleusercontent.com/hc6YtI2O54wxBRGV3QvfAXagt176O-o37E107Un1UTzOHskfgtY6WC_2JLAcFEaqk0pNuz-lC8oRxCkPhdpyH_ukI47XOgPLMQKAaoLBwg","","","","","","","","","","","","","","","","",""
"VlIDUg8AD1RQBwNWBFwGCFoLD1JTAAMHUVIDBAVVUVxLBwcH","NOMINATION","Butterfly Bench","On the east side of the Secret Garden are a pair of metal chairs that look over Stoney Hill Creek. One of the chairs is this one, a welded metal chair that is shaped like a butterfly.","42.257655","-71.696123","Shrewsbury","MA","2024-08-24","2590","https://lh3.googleusercontent.com/GM6RlWo6TUbiM19d1L37JS_5YaFUCBM13TFKbfl2L_vM7m6IqgI43Rvy3otXUIr-gJtFDnO4WBPlcpQbq5bLLUvFSn8MzBjRlk1TGiVKpQ","","ACCEPTED","","","This is a uniquely shaped chair that offers a place to sit along a trail in a public park/garden.","https://lh3.googleusercontent.com/iUUblYH4fexkymEYzLbBGj2EakJoUVc1gpA4pihS4UkMKoF8RGuEYAkD6LfWorS7KWkPuIqUSudLJTXXPh3I6yKWTyFWqeSHlxQyjyA","","","","","","","","","","","","","","","","",""
"VwdWUgZYBlZWAQJTBA0AVAEADlVUAAFQBAVUBFdRAwZLBwcH","NOMINATION","Rutland Prison Camp Cemetery Memorial Plaque","This plaque is located in the cemetery that was once used by the Rutland Prison Camp from 1910-1933. The plaque is dedicated to the memory of the 59 inmates who were interred by the camp. The cemetery was restored from an Eagle Scout project that was led by Michael Gordon from troop 141 in 1995, in conjunction with the Ruthland Historical Society and the Metropolitan District Commission.","42.398929","-71.992332","Rutland","MA","2024-08-24","2591","https://lh3.googleusercontent.com/jv4LtA276LBZ5Rx19siXxwXnHx0gUey0OJvQkNCFpth6MVxB5WHmF-U8WQmDZcL8txgRNB7OsYUGqi3NA7jtgVm4-oaZJ2sy7JySgqH0jw","","ACCEPTED","","","This plaque denotes a locally significant cemetery that was used by a long-defunct prison camp and offers a brief history. The cemetery is accessible to the public on state park grounds and accessible via hiking trail.","https://lh3.googleusercontent.com/vvrOoFNC2Tkm7Y3oxbcYBdrvgpjrCKySSmQ8WOHzUEZ4bHWBIKDuS58lwfn9vuXEuEl9ID87XN8fjE1xhwCaPq0QYDEIoPT1LTGoFXMs6A","","","","","","","","","","","","","","","","",""
"XQIFVwdVBQcDVQdQBAgECVpWBgAHWgcCVQQAAwAEVFNLBwcH","NOMINATION","Rutland Prison Camp Vegetable Cellar","The vegetable cellar is one of the two remaining structures still standing from what was once the Rutland Prison Camp, which operated from 1910-1933. The vegetable cellar was used to store produce and potentially dried meats that were produced by laborers at the camp. The farm and prison complex spanned 150 acres, which included orchards, gardens, and feed for livestock. Grown produce was stocked in the cellar, which was used to supply the compound with excess being sold for profit.","42.401401","-72.002258","Rutland","MA","2024-08-24","2592","https://lh3.googleusercontent.com/ub9lTLOcJ88zlhOL6CAFiX0jNMIYZQUXWi5u_2oyF-1a8j0Ysqxd3j5tQEvoEwAaRgfTQeIKSvLPY6bLS8qvT0-p540P_DzPmT7o3pss","","ACCEPTED","","","This is a historic building that is accessible to the public on state park grounds. The building serves as safe to access ruins of what was once a prison camp. The depicted sign describes the building's interesting history with the prison camp.","https://lh3.googleusercontent.com/WRETlFC461GaAr2oVxaxoqHkvle48nttnOqnh5VTuavNhwHPFDzq21DD4RgMgadIZVDrmx4dFH_ynddhA9kRTARUzdb4NkypsEwBGn5mgg","","","","","","","","","","","","","","","","",""
"VQAAUwBVDlFQXQRTBAADBVpQVVYBDFVWAA4MAwFWUQRLBwcH","NOMINATION","Elizabeth Nye Berry White Oak Memorial Tree","This White Oak (Quercus alba) tree is located in the shade garden at the Tower Hill Botanic Garden. It is located on the southwest edge of the Shade Garden region of the park. The tree is dedicated to Elizabeth Nye Berry.","42.359199","-71.725708","Boylston","MA","2024-08-25","2593","https://lh3.googleusercontent.com/eOiLz4e8tpcYe4X6NZIp-yRb7nP-LLiFjFTJVQqpCURPnGi6N0EvWXoZOh1bVDGdpoIraueCAfNK8syl_imwOjL7OSjuDlST7FcJBcFh","","ACCEPTED","","","This is a tree plaque that is dedicated in the memory of an individual. The tree and plaque is located within a public-access section of a local botanical garden.","https://lh3.googleusercontent.com/gXeXExDVFBTxIwhJJd3yyve3elytwzZ1yNOLxmdRK_FDAP6iM6a3BdVqCGuFJyH14t4ldginYuNStRKCxh6IXGIVwSnbJAKvoWPs5KMh","","","","","","","","","","","","","","","","",""
"VgdSAAFWBAJQUAQABFpTVAEEVFACAAICBwVQU1IGV1ZLBwcF","PHOTO","","","42.256864","-71.697244","Shrewsbury","MA","2024-08-29","2594","https://lh3.googleusercontent.com/ZKzbXScpXjUEshz1rMfOXbEYua-a4VxhzxKt3IqihSKYa3KSeLC1wXEYb0_dAoy-h8bpP-Raq0rKY4bA691Fmfg3npwYSVUAvz_ePRgZ","","ACCEPTED","","","","","","","","","","","","VwcFD1RWAgRWVQddA1kGUQEBUgQADlAFUg8DAwQDUlFLBwE=","https://lh3.googleusercontent.com/zJRvvlbVv-0vlTlVvXkzUUH0kYRB0GT8Ck2dWdAl7H5xeGr88ZImOjYJWttVC0MQxgL6Z7R29qEcJb-iohj1oJvkgM7wRyJUd4THWTK_","Goodnight Electric Box","Goodnight electric box. Goodnight little girl, reading a book. Goodnight giant mouse, sleeping in the nook. Goodnight fireplace, roaring hot and toasty. Good night cup of tea, still warm and creamy. Goodnight Secret Garden, blooming with magic.","42.256864","-71.697244","Shrewsbury","LIVE","Sep 4, 2024",""
"U1MOA1UEBABWXVRSBFsCUwBSBFIFWgNVVQFTBAdSB1ZLBwcF","PHOTO","","","42.254596","-71.713319","Shrewsbury","MA","2024-08-29","2595","https://lh3.googleusercontent.com/dg_2iSbfhb3vtBxP_o7b5KLPgewYh_MIG5Ki-bbstXQnOWSZSmsEGmc9qYyvjKR76RWQ_AQr-dWGn2pmcFfas56L-2qtAFWzoYiafXKc","","ACCEPTED","","","","","","","","","","","","BwQPAwRZAlJQUVFUBAsECQEKDwJTW1VUAgFQAA0DUFZLBwE=","https://lh3.googleusercontent.com/1eORcEG4tTMSVHrvVMfYqyp8afX9bdD3nx5RoMqlK4wqweMfdzo_kEVt_v-W1y4zj4fzPaOYbQ__Z_8vk7yqcbLgCnk","Abandoned Fireplace and Chimney at Camp Wunnegan","","42.254596","-71.713319","Shrewsbury","LIVE","Aug 29, 2024",""
"AVAFVQACVwdRA1AGBA8CA1pWVANTXlFSA1RXAQJVUVdLBwcF","PHOTO","","","42.254596","-71.713319","Shrewsbury","MA","2024-08-29","2596","https://lh3.googleusercontent.com/gVsBxE5SYBI5tY3JBLn-3e6zr5dPTeg3WV6zYrwrbSoJrH60cuALFciIAWHqN1H9iSt9HjLPhbtRJed2mGedV0mMd0-YG52CVey2-y7xJQ","","ACCEPTED","","","","","","","","","","","","BwQPAwRZAlJQUVFUBAsECQEKDwJTW1VUAgFQAA0DUFZLBwE=","https://lh3.googleusercontent.com/1eORcEG4tTMSVHrvVMfYqyp8afX9bdD3nx5RoMqlK4wqweMfdzo_kEVt_v-W1y4zj4fzPaOYbQ__Z_8vk7yqcbLgCnk","Abandoned Fireplace and Chimney at Camp Wunnegan","","42.254596","-71.713319","Shrewsbury","LIVE","Aug 29, 2024",""
"U1QCDlVZBgQGBgMGBAkGBgAFAlUFCwdUAwUBUAxTVQdLBwcH","NOMINATION","Camp Wunnegan Cabin Ruins","These cabin ruins are all that remains of the only building that was used in Camp Wunnegan. This building served as a cabin from the early 1950s until the mid 1970s, when the camp closed. The cabin was never demolished, and now remains derelict, but safe to enter on the reclaimed camp grounds. The cabin now is a hotspot for all kinds of graffitti.","42.25512","-71.713497","Shrewsbury","MA","2024-08-30","2597","https://lh3.googleusercontent.com/nWsi7j2dMRe6ERXC455N_i8bYqHVXvV1jQyoGlRXOeGyCrOfFb5JDCeiGT__VgxhQKYJDhf3iTZ0yZ9C1BLgrtjFG7sOlgiC8BXCHg8K","","REJECTED","","","This waypoint marks one of only two notable ruins of a scout camp that existed in Shrewsbury fir about 15 years from the 1950s-1970s. The cabin now exists on public-access park ground, which is what the camp grounds have become. The cabin is safely accessible via a maintained trail, and the cabin can still be safely entered and accessed in spite of its abandoned status.

More information about the camp and ca in cam be found here: https://rondinone.blogspot.com/2017/10/ruins-of-camp-wunnegan.html?m=1","https://lh3.googleusercontent.com/VZAwHXp_XCShlq-0XhvQ04Sofxgum6Rp3TxhrP2QK36Me3LUja-VaNbBUUAFN2Es9AXW5Yvh3oyujOJHUA4UXUG_rvWPVVLzBaTyd0E","true","","","","","","","","","","","","","","","",""
"BFNSAVRXA1UFVlYGBFtVBlkKD1ELWVUAAwEEWgVUAVxLBwcH","NOMINATION","Interlocking Rings Sculpture","A whimsical sculpture of three interlocking rings, hoisted by decorative metal bars. The sculpture is located deep in the Secret Garden.","42.258209","-71.696203","Shrewsbury","MA","2024-08-30","2598","https://lh3.googleusercontent.com/IMTdqNFlFsb7WrIjgpbw-gtuFDZLRLDxoQirrkOCo1bo3dPesMvw_uqIRudxboATdCRdEaTHV6sNovh2qKcx_r9mEJLx5NIuU8MVUX1H","","ACCEPTED","","","This is a permanently installed sculpture that is located on the grounds of a public park.","https://lh3.googleusercontent.com/kyw2iZJRbCY__bXpYzAfZKAdigsxU-TuobdIr1FUjXErFTveskm8GIYU8k-GjwRodIv1kF3Kr5C1Bn88vqZfXaugcWASlWniE8k41eSn","","","","","","","","","","","","","","","","",""
"UFRUB1dSUwUAUgYBBF0FUVoGUVMFC1JTDgNXUQACVlBLBwcH","NOMINATION","Metal Wisps","A whimsical sculpture that was made of cut and bent strips of steel, which has been welded together. It can be found in the southeast edge of the Secret Garden.","42.257437","-71.696036","Shrewsbury","MA","2024-08-30","2599","https://lh3.googleusercontent.com/Cen2QidxJ7JyiU4sTEeBwbrq-hAI4-bBFpSIsuCwdIbMjzLqxLVKMtF1GpMjq0c0oVn12y4Y29PYg1eBDRO0h8sib1hLSWPPbx2c3_RmxQ","","ACCEPTED","","","This is a permanently installed sculpture that is located on the grounds of a public park.","https://lh3.googleusercontent.com/vcKaqRneGBI442uvjj-bUBbq8ao8sVEsLXWqKoqEbx0DlLVFnI6Z1bTPxhPI1m6m5Yt18nywAPQ5aEJqCFinZaJgzrwuqc972AKXFeE","","","","","","","","","","","","","","","","",""
"BgAHBlBTAAJWVgUGBFtUB1kCA1UBWw0DDw4AAwEJVwFLBwcF","PHOTO","","","44.040406","-71.679231","Lincoln","NH","2024-08-31","2600","https://lh3.googleusercontent.com/Ck8uZNvJWT5jn6E2ukBA7dl_ulJm48CVSTdJhuvNIHu9t_3R-3Z01OXKeHxuvCVl0-uSYz3QM2-iV4iYSLXQ94A5BcLAlYW776OUfdP2","","ACCEPTED","","","","","","","","","","","","UVUGBVNQAFYFAAFRBAsEUgACAV8HCAFQBAIEAQcAAwRLBwE=","https://lh3.googleusercontent.com/0dLJ4u5NROzIvAj-N8U05Xyqfi5KVkTvcKOTSWqVzfPNsiw-vkBlf5KW-21qfa3d_FJOVDTKntPNe3SKzaXqopn8K98","Hobo Jct. RailRoad Station","Hobo Jct RailRoad Station","44.040406","-71.679231","Lincoln","LIVE","Aug 31, 2024",""
"U1dTAFVUBFZVUQYBBA0HVFlSUgAKAAQFDlIEVlIBB1BLBwcF","PHOTO","","","44.040406","-71.679231","Lincoln","NH","2024-08-31","2601","https://lh3.googleusercontent.com/IKAB9e5dQ7ZIT6amvHjSEEISKekKDBGz_gKkLg2dtqN7Yt29mIkAWLBRa1ZhDEjbJ7J37AyOjs0UmZDXbVb268JgtmIxyxM8X0lpG10sPw","","ACCEPTED","","","","","","","","","","","","UVUGBVNQAFYFAAFRBAsEUgACAV8HCAFQBAIEAQcAAwRLBwE=","https://lh3.googleusercontent.com/0dLJ4u5NROzIvAj-N8U05Xyqfi5KVkTvcKOTSWqVzfPNsiw-vkBlf5KW-21qfa3d_FJOVDTKntPNe3SKzaXqopn8K98","Hobo Jct. RailRoad Station","Hobo Jct RailRoad Station","44.040406","-71.679231","Lincoln","LIVE","Aug 31, 2024",""
